,Unnamed: 0_x,bike_station_location,name,main_category_x,address,price,rating,review_count,status,distance_away_x,Unnamed: 0_y,main_category_y,distance_away_y,Unnamed: 0,latitude,longitude,num_of_bikes
465,3902,"45.5591179,-122.6535114",Bamboo Sushi,Sushi Bars,1409 NE Alberta St,$$,4.0,272,Open,177.24541134329206,1946,Sushi Restaurant,170,195,45.5591179,-122.6535114,0
466,3904,"45.5591179,-122.6535114",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,134.24849058141223,1945,Speakeasy,135,195,45.5591179,-122.6535114,0
467,3908,"45.5591179,-122.6535114",Donnie Vegas,Dive Bars,1203 NE Alberta St,$,4.0,97,Open,9.03094188462741,1943,Night Club,3,195,45.5591179,-122.6535114,0
468,3918,"45.5510308,-122.5814223",Cameo Cafe,Breakfast & Brunch,8111 NE Sandy Blvd,$$,4.0,563,Open,205.15404568211488,1955,Diner,206,196,45.5510308,-122.5814223,0
469,3926,"45.5510308,-122.5814223",Park City Pub,Pubs,8025 NE Sandy Blvd,$,4.0,111,Open,145.0017973800296,1954,Cocktail Bar,144,196,45.5510308,-122.5814223,0
470,3938,"45.5257231,-122.6854375",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,77.65993736018596,1965,Mediterranean Restaurant,82,197,45.5257231,-122.6854375,1
471,3943,"45.5257231,-122.6854375",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,303.0812817227762,1972,Bar,299,197,45.5257231,-122.6854375,1
472,3945,"45.5257231,-122.6854375",The Star,Pizza,1309 NW Hoyt St,$$,4.0,350,Open,197.35790632921808,1970,Bar,195,197,45.5257231,-122.6854375,1
473,3946,"45.5257231,-122.6854375",10 Barrel Brewing Portland,Pubs,1411 NW Flanders St,$$,4.0,1103,Open,29.16012438484102,1963,Bar,20,197,45.5257231,-122.6854375,1
474,3958,"45.52556242,-122.6892561",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,372.5354526864644,1977,Mediterranean Restaurant,375,198,45.52556242,-122.6892561,4
475,3969,"45.52556242,-122.6892561",10 Barrel Brewing Portland,Pubs,1411 NW Flanders St,$$,4.0,1103,Open,298.84706349641067,1974,Bar,296,198,45.52556242,-122.6892561,4
476,3978,"45.5625479,-122.6848349",Backyard Social,Venues & Event Spaces,1914 N Killingsworth St,$$,4.5,112,Open,153.60767007706465,1985,Beer Garden,154,199,45.5625479,-122.6848349,0
477,3981,"45.5625479,-122.6848349",The Old Gold,Bars,2105 N Killingsworth St,$$,4.0,201,Open,335.06439823989183,1987,Whisky Bar,334,199,45.5625479,-122.6848349,0
478,3987,"45.5625479,-122.6848349",The Stacks Coffeehouse,Coffee & Tea,1831 N Killingsworth St,,4.5,52,Open,116.42240165151183,1983,Coffee Shop,113,199,45.5625479,-122.6848349,0
479,3993,"45.5625479,-122.6848349",Gonzalez Taqueria,Mexican,1540 N Killingsworth St,$,4.5,58,Open,125.61886886622004,1984,Fast Food Restaurant,141,199,45.5625479,-122.6848349,0
480,4006,"45.52871176,-122.674166",Yama Sushi & Sake Bar,Sushi Bars,926 NW 10th Ave,$$,4.0,953,Open,544.9143214098372,1997,Sushi Restaurant,574,200,45.52871176,-122.674166,4
481,4018,"45.5264482,-122.583548",The Observatory,American (New),8115 SE Stark St,$$,4.5,2278,Open,840.0444103798685,2010,Lounge,833,201,45.5264482,-122.583548,1
482,4019,"45.5264482,-122.583548",East Glisan Pizza Lounge,Bars,8001 NE Glisan St,$$,4.5,413,Open,191.1891247923523,2004,Lounge,174,201,45.5264482,-122.583548,1
483,4020,"45.5264482,-122.583548",Redwood,American (Traditional),7915 SE Stark St,$$,4.5,436,Open,805.7245892056854,2007,Cocktail Bar,811,201,45.5264482,-122.583548,1
484,4022,"45.5264482,-122.583548",Bui Natural Tofu,Vietnamese,520 NE 76th Ave,$,4.5,205,Open,78.24237220224083,2003,Chinese Restaurant,89,201,45.5264482,-122.583548,1
485,4036,"45.5264482,-122.583548",Fressen Artisan Bakery,Bakeries,7075 NE Glisan St,$,4.5,139,Open,510.30772874598347,2005,Bakery,510,201,45.5264482,-122.583548,1
486,4040,"45.50509011,-122.57900777",Master Kong,Noodles,8435 SE Division St,$$,4.0,450,Open,249.14075519990823,2015,Chinese Restaurant,246,202,45.50509011,-122.57900777,0
487,4042,"45.50509011,-122.57900777",Pho Kim,Vietnamese,2204 SE 82nd Ave,$$,4.0,238,Open,219.30004707808743,2017,Soup Spot,223,202,45.50509011,-122.57900777,0
488,4050,"45.50509011,-122.57900777",Mojo Crepes,Creperies,8409 SE Division St,$,4.0,251,Open,202.8710840142076,2014,Ice Cream Parlor,198,202,45.50509011,-122.57900777,0
489,4054,"45.50509011,-122.57900777",Pho Van Restaurant,Vietnamese,1919 SE 82nd Ave,$$,3.5,498,Open,468.9097165916078,2021,Vietnamese Restaurant,467,202,45.50509011,-122.57900777,0
490,4067,"45.5935627,-122.7354239",Big Kahuna's BBQ & Catering,Hawaiian,7123 N Lombard St,$,4.0,125,Open,778.2591921221957,2032,BBQ Joint,767,203,45.5935627,-122.7354239,0
491,4078,"45.5190613,-122.5584874",Sayler's Old Country Kitchen,Steakhouses,10519 SE Stark St,$$$,4.0,876,Open,252.4618594921938,2033,American Restaurant,243,204,45.5190613,-122.5584874,2
492,4084,"45.5190613,-122.5584874",Elmer's Restaurant,Breakfast & Brunch,9660 SE Stark St,$$,4.0,209,Open,394.0600917349672,2035,Diner,402,204,45.5190613,-122.5584874,2
493,4099,"45.5337829,-122.5788583",East Glisan Pizza Lounge,Bars,8001 NE Glisan St,$$,4.5,413,Open,819.4241687238132,2052,Lounge,823,205,45.5337829,-122.5788583,2
494,4100,"45.5337829,-122.5788583",Pho Oregon Restaurant,Vietnamese,2518 NE 82nd Ave,$$,4.0,759,Open,735.6762594321647,2049,Vietnamese Restaurant,729,205,45.5337829,-122.5788583,2
495,4115,"45.5337829,-122.5788583",New Happy Fortune Chinese Restaurant,Chinese,2145 NE 82nd Ave,$,3.5,127,Open,484.0742861640279,2046,Chinese Restaurant,482,205,45.5337829,-122.5788583,2
496,4118,"45.5446211,-122.667667",Eem,Cocktail Bars,3808 N Williams Ave,$$,4.5,975,Open,686.6846898821551,2062,Cocktail Bar,680,206,45.5446211,-122.667667,4
497,4120,"45.5446211,-122.667667",Life of Pie Pizza,Pizza,3632 N Williams Ave,$$,4.5,872,Open,538.211238814617,2057,Pizzeria,543,206,45.5446211,-122.667667,4
498,4138,"45.53344,-122.55386",Siam Grill,Thai,10355 NE Halsey St,$,4.0,228,Open,168.02302394438374,2064,Thai Restaurant,167,207,45.53344,-122.55386,0
499,4143,"45.53344,-122.55386",El Indio,Mexican,11114 NE Halsey St,$$,3.5,275,Open,431.9919308227151,2068,Mexican Restaurant,423,207,45.53344,-122.55386,0
500,4144,"45.53344,-122.55386",Clamity Jae's,American (Traditional),10805 NE Halsey St,$,3.0,67,Open,223.23097202272905,2066,Bar,222,207,45.53344,-122.55386,0
501,4146,"45.53344,-122.55386",Muchas Gracias Mexican Food,Tacos,1307 NE 102nd Ave,$,3.0,105,Open,427.6012379498925,2071,Mexican Restaurant,427,207,45.53344,-122.55386,0
502,4149,"45.53344,-122.55386",Bradford's Sports Lounge,Sports Bars,10346 NE Halsey St,$$,3.0,50,Open,160.74063025949044,2065,Lounge,164,207,45.53344,-122.55386,0
503,4155,"45.53344,-122.55386",Baskin-Robbins,Ice Cream & Frozen Yogurt,11011 NE Halsey St,$$,3.5,14,Open,344.15664323740936,2069,Ice Cream Parlor,343,207,45.53344,-122.55386,0
504,4163,"45.569917,-122.6744197",Mi Burrito,Mexican,819 N Lombard St,$,4.5,228,Open,828.4448378865363,2082,Fast Food Restaurant,826,208,45.569917,-122.6744197,1
505,4167,"45.569917,-122.6744197",Peninsula Park,Parks,700 N Rosa Parks Way,,4.5,97,Open,44.705178576976174,2074,Playground,74,208,45.569917,-122.6744197,1
506,4171,"45.569917,-122.6744197",Tulip Shop Tavern,American (Traditional),825 N Killingsworth St,$$,4.0,108,Open,790.6288821503307,2077,Cocktail Bar,798,208,45.569917,-122.6744197,1
507,4174,"45.569917,-122.6744197",Saraveza,"Beer, Wine & Spirits",1004 N Killingsworth St,$$,4.0,302,Open,843.0940318547122,2078,Wine Bar,842,208,45.569917,-122.6744197,1
508,4186,"45.5628283,-122.6093459",Angel Food & Fun,Mexican,5135 NE 60th Ave,$,4.5,186,Open,709.5330014215322,2090,Mexican Restaurant,727,209,45.5628283,-122.6093459,2
509,4187,"45.5628283,-122.6093459",Pizza Jerk,Pizza,5028 NE 42nd Ave,$$,3.5,277,Open,926.378378528774,2092,Pizzeria,939,209,45.5628283,-122.6093459,2
510,4198,"45.5092949,-122.6846036",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,156.69319259404224,2094,Chinese Restaurant,157,210,45.5092949,-122.6846036,1
511,4207,"45.5092949,-122.6846036",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,538.704715743842,2100,Sushi Restaurant,572,210,45.5092949,-122.6846036,1
512,4218,"45.4976098,-122.5818846",Chungdam Korean Fusion,Korean,7901 SE Powell Blvd,$$,4.0,251,Open,36.5576380245607,2103,Korean Restaurant,54,211,45.4976098,-122.5818846,1
513,4228,"45.4976098,-122.5818846",Phoenix City Seafood Restaurant,Seafood,7632 SE Powell Blvd,,4.0,67,Open,170.4650250339797,2105,Chinese Restaurant,161,211,45.4976098,-122.5818846,1
514,4238,"45.519326,-122.5468687",Sayler's Old Country Kitchen,Steakhouses,10519 SE Stark St,$$$,4.0,876,Open,654.7895618907271,2116,American Restaurant,661,212,45.519326,-122.5468687,0
515,4239,"45.519326,-122.5468687",Bridge City Taproom,Sports Bars,620 SE 122nd Ave,$$,4.5,441,Open,756.4887787833728,2121,Dining and Drinking,756,212,45.519326,-122.5468687,0
516,4260,"45.5870144,-122.6951643",Parkside,Pubs,2135 N Willis Blvd,$$,5.0,75,Open,594.5100244241969,2127,Bar,584,213,45.5870144,-122.6951643,1
517,4268,"45.5870144,-122.6951643",Paul Bunyan Statue,Landmarks & Historical Buildings,8433 N Interstate Ave,,4.5,47,Open,752.7945790821142,2131,Monument,754,213,45.5870144,-122.6951643,1
518,4272,"45.5870144,-122.6951643",Kenton Park,Parks,8417 N Brandon Ave,,4.0,10,Open,555.639080021424,2126,Park,540,213,45.5870144,-122.6951643,1
519,4289,"45.5616203,-122.6616835",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,564.3851117365316,2134,Speakeasy,566,214,45.5616203,-122.6616835,1
520,4293,"45.5616203,-122.6616835",Radio Room,American (New),1101 NE Alberta St,$$,3.5,777,Open,628.8465827916954,2137,Bar,630,214,45.5616203,-122.6616835,1
521,4312,"45.4990782,-122.6837991",Starbucks,Coffee & Tea,700 SW Campus Dr,$,3.0,20,Open,208.59187301553587,2144,Coffee Shop,203,215,45.4990782,-122.6837991,0
522,4321,"45.5014076,-122.5788622",Master Kong,Noodles,8435 SE Division St,$$,4.0,450,Open,444.54459235788414,2156,Chinese Restaurant,445,216,45.5014076,-122.5788622,0
523,4329,"45.5014076,-122.5788622",Beijing Hot Pot,Chinese,2768 SE 82nd Ave,$$,4.0,211,Open,129.97433096839427,2154,Chinese Restaurant,127,216,45.5014076,-122.5788622,0
524,4333,"45.5014076,-122.5788622",Chungdam Korean Fusion,Korean,7901 SE Powell Blvd,$$,4.0,251,Open,468.0103668840679,2159,Korean Restaurant,468,216,45.5014076,-122.5788622,0
525,4335,"45.5258454,-122.6814197",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,139.9342406599453,2165,Bar,151,217,45.5258454,-122.6814197,0
526,4336,"45.5258454,-122.6814197",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,240.2958642220204,2168,Mediterranean Restaurant,237,217,45.5258454,-122.6814197,0
527,4356,"45.53496857,-122.653631",Blossoming Lotus,Vegan,1713 NE 15th Ave,$$,4.5,1305,Open,225.66857863384476,2178,Vegan and Vegetarian Restaurant,239,218,45.53496857,-122.653631,0
528,4368,"45.53496857,-122.653631",Milo's City Cafe,American (Traditional),1325 NE Broadway St,$$,4.0,486,Open,147.54049789318586,2174,Burger Joint,143,218,45.53496857,-122.653631,0
529,4369,"45.53496857,-122.653631",Taste Tickler,Sandwiches,1704 NE 14th Ave,$,4.5,395,Open,178.96644775812015,2175,Diner,172,218,45.53496857,-122.653631,0
530,4395,"45.5205931,-122.637238",Ken's Artisan Pizza,Pizza,304 SE 28th Ave,$$,4.5,893,Open,4.225209312250791,2193,Pizzeria,11,220,45.5205931,-122.637238,2
531,4400,"45.5205931,-122.637238",Baby Doll Pizza,Pizza,2835 SE Stark St,$$,4.5,522,Open,132.9421225686378,2195,Pizzeria,142,220,45.5205931,-122.637238,2
532,4401,"45.5205931,-122.637238",Cheese & Crack Snack Shop,Cheese Shops,22 SE 28th Ave,$$,4.5,547,Open,205.84460989131588,2197,American Restaurant,210,220,45.5205931,-122.637238,2
533,4416,"45.588297,-122.7380898",Big Kahuna's BBQ & Catering,Hawaiian,7123 N Lombard St,$,4.0,125,Open,213.99012692831155,2203,BBQ Joint,208,221,45.588297,-122.7380898,0
534,4426,"45.588297,-122.7380898",Cathedral Coffee,Coffee & Tea,7530 N Willamette Blvd,$,4.5,248,Open,778.1125944824108,2212,Bakery,773,221,45.588297,-122.7380898,0
535,4444,"45.4988159,-122.6540982",Virtuous Pie,Pizza,1126 SE Division St,$$,4.5,406,Open,651.9635426911416,2218,Pizzeria,642,222,45.4988159,-122.6540982,1
536,4445,"45.4988159,-122.6540982",Pine State Biscuits,Breakfast & Brunch,1100 SE Division St,$$,4.5,1312,Open,661.898576817922,2219,Breakfast Spot,653,222,45.4988159,-122.6540982,1
537,4449,"45.4988159,-122.6540982",Double Dragon,Sandwiches,1235 SE Division St,$$,4.0,487,Open,688.0124683732513,2222,Cocktail Bar,690,222,45.4988159,-122.6540982,1
538,4450,"45.4988159,-122.6540982",Original Hotcake House,Diners,1002 SE Powell Blvd,$$,3.5,610,Open,282.7872368824148,2216,Dining and Drinking,298,222,45.4988159,-122.6540982,1
539,4455,"45.4797127,-122.5686256",Flipside Bar And Carts,Bars,9320 SE Woodstock Blvd,$$,4.0,77,Open,160.69779961205236,2227,Lounge,174,223,45.4797127,-122.5686256,0
540,4456,"45.4797127,-122.5686256",El Pato Feliz,Mexican,5824 SE 92nd Ave,$,4.0,175,Open,66.16901082168127,2225,Mexican Restaurant,65,223,45.4797127,-122.5686256,0
541,4457,"45.4797127,-122.5686256",Zoiglhaus Brewing Company,German,5716 SE 92nd Ave,$$,3.5,254,Open,148.93495471778618,2224,Bar,139,223,45.4797127,-122.5686256,0
542,4464,"45.4797127,-122.5686256",Oliver's Cafe,Breakfast & Brunch,8931 SE Foster Rd,$,4.0,287,Open,228.214747464124,2226,Café,225,223,45.4797127,-122.5686256,0
543,4473,"45.4797127,-122.5686256",The Eagle Eye Tavern,Dive Bars,5836 SE 92nd Ave,$,4.0,71,Open,45.2220360480133,2223,Dive Bar,55,223,45.4797127,-122.5686256,0
544,4477,"45.5422831,-122.6037107",Cha Ba Thai,Thai,5810 NE Sandy Blvd,$$,4.0,368,Open,41.81760396987052,2233,Thai Restaurant,52,224,45.5422831,-122.6037107,1
545,4478,"45.5422831,-122.6037107",Thai Seasons,Thai,5824 NE Sandy Blvd,$$,4.5,235,Open,71.6440057031837,2234,Thai Restaurant,68,224,45.5422831,-122.6037107,1
546,4479,"45.5422831,-122.6037107",Du's Grill,Japanese,5365 NE Sandy Blvd,$$,4.5,481,Open,348.8348827134386,2236,BBQ Joint,357,224,45.5422831,-122.6037107,1
547,4481,"45.5422831,-122.6037107",Pho Corner,Vietnamese,6120 NE Sandy Blvd,$$,4.0,210,Open,367.17626567887794,2238,Vietnamese Restaurant,360,224,45.5422831,-122.6037107,1
548,4482,"45.5422831,-122.6037107",Zien Hong,Chinese,5314 NE Sandy Blvd,$$,4.0,481,Open,429.809560117961,2242,Chinese Restaurant,437,224,45.5422831,-122.6037107,1
549,4495,"45.51158277,-122.682281",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,262.5789042050052,2246,Chinese Restaurant,243,225,45.51158277,-122.682281,0
550,4498,"45.51158277,-122.682281",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,285.7149227454253,2248,Sushi Restaurant,308,225,45.51158277,-122.682281,0
551,4518,"45.4941194,-122.5786536",Gyro House Mediterranean Grill,Mediterranean,8140 SE Cora St,$,4.0,365,Open,338.1585943267603,2261,Mediterranean Restaurant,336,226,45.4941194,-122.5786536,0
552,4522,"45.4941194,-122.5786536",Wingstop,Chicken Wings,4124 SE 82nd Ave,$$,3.5,169,Open,164.939556093915,2256,Fast Food Restaurant,176,226,45.4941194,-122.5786536,0
553,4526,"45.4941194,-122.5786536",Chungdam Korean Fusion,Korean,7901 SE Powell Blvd,$$,4.0,251,Open,442.7062985730113,2262,Korean Restaurant,427,226,45.4941194,-122.5786536,0
554,4531,"45.4941194,-122.5786536",Best Baguette,Vietnamese,8308 SE Powell Blvd,$,4.0,548,Open,329.046222101122,2255,Deli,364,226,45.4941194,-122.5786536,0
555,4537,"45.5181656,-122.639145",Ken's Artisan Pizza,Pizza,304 SE 28th Ave,$$,4.5,893,Open,310.9323733944779,2266,Pizzeria,319,227,45.5181656,-122.639145,0
556,4538,"45.5181656,-122.639145",Baby Doll Pizza,Pizza,2835 SE Stark St,$$,4.5,522,Open,257.91092767256004,2263,Pizzeria,240,227,45.5181656,-122.639145,0
557,4540,"45.5181656,-122.639145",Mirisata,Sri Lankan,2420 SE Belmont St,$$,4.5,164,Open,262.5925871535656,2265,Sri Lankan Restaurant,253,227,45.5181656,-122.639145,0
558,4554,"45.5181656,-122.639145",Cheese & Crack Snack Shop,Cheese Shops,22 SE 28th Ave,$$,4.5,547,Open,500.5668429846592,2270,American Restaurant,500,227,45.5181656,-122.639145,0
559,4556,"45.55891838,-122.6824003",Backyard Social,Venues & Event Spaces,1914 N Killingsworth St,$$,4.5,112,Open,529.9275568318104,2279,Beer Garden,528,228,45.55891838,-122.6824003,1
560,4561,"45.55891838,-122.6824003",Victoria,Cocktail Bars,4835 N Albina Ave,$$,4.0,252,Open,564.6260417018195,2276,Cocktail Bar,574,228,45.55891838,-122.6824003,1
561,4575,"45.5226089,-122.5804512",The Observatory,American (New),8115 SE Stark St,$$,4.5,2278,Open,372.4938441625543,2283,Lounge,363,229,45.5226089,-122.5804512,0
562,4576,"45.5226089,-122.5804512",Redwood,American (Traditional),7915 SE Stark St,$$,4.5,436,Open,390.5483413885672,2287,Cocktail Bar,397,229,45.5226089,-122.5804512,0
563,4578,"45.5226089,-122.5804512",East Glisan Pizza Lounge,Bars,8001 NE Glisan St,$$,4.5,413,Open,444.8029984736261,2291,Lounge,445,229,45.5226089,-122.5804512,0
564,4591,"45.5226089,-122.5804512",Ya Hala Lebanese Cuisine,Lebanese,8005 SE Stark St,$$,3.5,535,Open,360.1520333815259,2285,Lebanese Restaurant,380,229,45.5226089,-122.5804512,0
565,4596,"45.5808002,-122.7133655",Chef Zhao,Asian Fusion,4828 N Lombard St,$$,4.0,207,Open,436.0215640595621,2296,Chinese Restaurant,437,230,45.5808002,-122.7133655,2
566,4597,"45.5808002,-122.7133655",Mock Crest Tavern,Breakfast & Brunch,3435 N Lombard St,$,4.0,149,Open,934.5516903451612,2302,Bar,944,230,45.5808002,-122.7133655,2
567,4601,"45.5808002,-122.7133655",East Side Delicatessen,Delis,4823 N Lombard St,$,4.0,247,Open,415.3406598653935,2294,Deli,425,230,45.5808002,-122.7133655,2
568,4611,"45.5808002,-122.7133655",Twilight Room,Dive Bars,5242 N Lombard St,$$,3.5,117,Open,730.6527971957063,2300,Dive Bar,728,230,45.5808002,-122.7133655,2
569,4615,"45.51788377,-122.6920402",Goose Hollow Inn,Gastropubs,1927 SW Jefferson St,$$,4.0,290,Open,154.9491320670344,2303,Pub,166,231,45.51788377,-122.6920402,0
570,4635,"45.4902649,-122.5979411",Assembly Brewing,Pizza,6112 SE Foster Rd,$$,4.5,251,Open,201.69713888274424,2316,Cocktail Bar,199,232,45.4902649,-122.5979411,0
571,4636,"45.4902649,-122.5979411",Bar Carlo,Breakfast & Brunch,6433 SE Foster Rd,$$,4.0,384,Open,158.76505453542217,2317,American Restaurant,161,232,45.4902649,-122.5979411,0
572,4637,"45.4902649,-122.5979411",Off The Griddle,Vegan,6526 SE Foster Rd,$$,4.5,941,Open,259.5730000377817,2318,Burger Joint,264,232,45.4902649,-122.5979411,0
573,4639,"45.4902649,-122.5979411",Nayar Taqueria,Mexican,5919 SE Foster Rd,$$,4.5,328,Open,409.3934103759803,2321,Mexican Restaurant,412,232,45.4902649,-122.5979411,0
574,4640,"45.4902649,-122.5979411",Bar Maven,Bars,6219 SE Foster Rd,$,4.0,193,Open,98.52627676324786,2314,Lounge,105,232,45.4902649,-122.5979411,0
575,4648,"45.4902649,-122.5979411",Henry Higgins Boiled Bagels,Sandwiches,6420 SE Foster Rd,$,4.0,321,Open,156.91056436413794,2315,Sandwich Spot,149,232,45.4902649,-122.5979411,0
576,4653,"45.4902649,-122.5979411",Pieper Cafe,Cafes,6504 SE Foster Rd,$,4.5,116,Open,222.7053638534813,2319,Café,207,232,45.4902649,-122.5979411,0
577,4657,"45.5965621,-122.7478995",Homegrown Smoker,Vegan,8638 N Lombard St,$$,4.5,703,Open,896.4910523648488,2330,BBQ Joint,894,233,45.5965621,-122.7478995,1
578,4659,"45.5965621,-122.7478995",Leisure Public House,Pubs,8002 N Lombard St,$,4.5,235,Open,829.4667517913741,2325,Bar,824,233,45.5965621,-122.7478995,1
579,4672,"45.5965621,-122.7478995",Thai Cottage,Thai,8620 N Lombard St,$$,3.5,256,Open,905.682509377888,2332,Thai Restaurant,900,233,45.5965621,-122.7478995,1
580,4684,"45.5178988,-122.6600522",Hat Yai,Thai,605 SE Belmont St,$$,4.0,238,Open,141.10391571885037,2335,Thai Restaurant,146,234,45.5178988,-122.6600522,4
581,4688,"45.5178988,-122.6600522",Rum Club,American (New),720 SE Sandy Blvd,$$,4.0,286,Open,202.26860077790045,2337,Cocktail Bar,211,234,45.5178988,-122.6600522,4
