bike_station_location,name,main_category_x,address,price,rating,review_count,status,distance_away_x,main_category_y,latitude,longitude,num_of_bikes
"45.55862047843104,-122.5638759",Elmer's Restaurant,Breakfast & Brunch,10001 NE Sandy Blvd,$$,4.0,411,Open,388.8465929095522,Diner,45.55862047843104,-122.5638759,8
"45.55862047843104,-122.5638759",Jim Dandy Drive-In,American (Traditional),9626 NE Sandy Blvd,$,3.0,113,Open,54.12236742652362,Burger Joint,45.55862047843104,-122.5638759,8
"45.55862047843104,-122.5638759",Escape Bar & Grill,American (New),9004 NE Sandy Blvd,$$,4.0,112,Open,560.4212456130845,Karaoke Bar,45.55862047843104,-122.5638759,8
"45.55862047843104,-122.5638759",Pho Dalat,Vietnamese,10232 NE Sandy Blvd,$,3.5,193,Open,536.2471160281293,Vietnamese Restaurant,45.55862047843104,-122.5638759,8
"45.55862047843104,-122.5638759",Glass House Tavern,Bars,9710 NE Sandy Blvd,$,3.0,25,Open,105.05278946853652,Bar,45.55862047843104,-122.5638759,8
"45.511907,-122.6294804",Farmhouse Kitchen Thai Cuisine,Thai,3354 SE Hawthorne Blvd,$$,4.5,858,Open,28.03039328200958,Thai Restaurant,45.511907,-122.6294804,12
"45.511907,-122.6294804",The Waffle Window,Breakfast & Brunch,3610 SE Hawthorne Blvd,$$,4.5,1867,Open,235.7839908930198,Fast Food Restaurant,45.511907,-122.6294804,12
"45.4970894,-122.686551",Starbucks,Coffee & Tea,700 SW Campus Dr,$,3.0,20,Open,102.03630413044482,Coffee Shop,45.4970894,-122.686551,6
"45.51184309,-122.68372",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,303.3323453429952,Chinese Restaurant,45.51184309,-122.68372,23
"45.51184309,-122.68372",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,397.6608700576464,Sushi Restaurant,45.51184309,-122.68372,23
"45.5886277,-122.7157775",East Side Delicatessen,Delis,4823 N Lombard St,$,4.0,247,Open,907.0637431760651,Deli,45.5886277,-122.7157775,9
"45.5886277,-122.7157775",Twilight Room,Dive Bars,5242 N Lombard St,$$,3.5,117,Open,930.4070995601317,Dive Bar,45.5886277,-122.7157775,9
"45.5239729,-122.6932457",RingSide Steakhouse,Steakhouses,2165 W Burnside St,$$$,4.0,1047,Open,204.39870685795145,American Restaurant,45.5239729,-122.6932457,18
"45.5239729,-122.6932457",Elephants Delicatessen,Soup,115 NW 22nd Ave,$$,4.5,842,Open,267.71058340259765,Deli,45.5239729,-122.6932457,18
"45.5239729,-122.6932457",Ken's Artisan Bakery,Bakeries,338 NW 21st Ave,$,4.5,915,Open,177.49661617024415,Bakery,45.5239729,-122.6932457,18
"45.5868448,-122.7591351",Homegrown Smoker,Vegan,8638 N Lombard St,$$,4.5,703,Open,493.6888705652583,BBQ Joint,45.5868448,-122.7591351,9
"45.5868448,-122.7591351",Thai Cottage,Thai,8620 N Lombard St,$$,3.5,256,Open,484.5096386059786,Thai Restaurant,45.5868448,-122.7591351,9
"45.5868448,-122.7591351",The Great North,Coffee & Tea,7373 N Burlington Ave,$,4.5,73,Open,525.4972892754636,Bagel Shop,45.5868448,-122.7591351,9
"45.5338491,-122.5470577",El Indio,Mexican,11114 NE Halsey St,$$,3.5,275,Open,114.40979550696576,Mexican Restaurant,45.5338491,-122.5470577,3
"45.5338491,-122.5470577",Gateway Breakfast House,Breakfast & Brunch,11411 NE Halsey St,$$,4.0,391,Open,213.3577841200945,American Restaurant,45.5338491,-122.5470577,3
"45.5338491,-122.5470577",Siam Grill,Thai,10355 NE Halsey St,$,4.0,228,Open,691.9502697162192,Thai Restaurant,45.5338491,-122.5470577,3
"45.5338491,-122.5470577",Clamity Jae's,American (Traditional),10805 NE Halsey St,$,3.0,67,Open,309.6369126841831,Bar,45.5338491,-122.5470577,3
"45.5338491,-122.5470577",Baskin-Robbins,Ice Cream & Frozen Yogurt,11011 NE Halsey St,$$,3.5,14,Open,187.686619497439,Ice Cream Parlor,45.5338491,-122.5470577,3
"45.5220396,-122.537573",Bridge City Taproom,Sports Bars,620 SE 122nd Ave,$$,4.5,441,Open,456.080234036743,Dining and Drinking,45.5220396,-122.537573,4
"45.5220396,-122.537573",La Isla Bonita,Mexican,302 NE 122nd Ave,$$,3.5,94,Open,283.15781681034514,Chinese Restaurant,45.5220396,-122.537573,4
"45.5220396,-122.537573",Don Pedro Restaurant,Mexican,615 SE 122nd Ave,$,3.0,123,Open,447.3249574419392,Mexican Restaurant,45.5220396,-122.537573,4
"45.5220396,-122.537573",Cleary's Restaurant & Spirits,Seafood,12429 NE Glisan St,$$,3.0,23,Open,566.2919013368524,Lounge,45.5220396,-122.537573,4
"45.5591179,-122.6535114",Tin Shed Garden Cafe,American (New),1438 NE Alberta St,$$,4.5,1965,Open,205.69649985255543,American Restaurant,45.5591179,-122.6535114,5
"45.5591179,-122.6535114",Radio Room,American (New),1101 NE Alberta St,$$,3.5,777,Open,65.94793867446313,Bar,45.5591179,-122.6535114,5
"45.5591179,-122.6535114",Bamboo Sushi,Sushi Bars,1409 NE Alberta St,$$,4.0,272,Open,177.24541134329206,Sushi Restaurant,45.5591179,-122.6535114,5
"45.5591179,-122.6535114",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,134.24849058141223,Speakeasy,45.5591179,-122.6535114,5
"45.5591179,-122.6535114",Donnie Vegas,Dive Bars,1203 NE Alberta St,$,4.0,97,Open,9.03094188462741,Night Club,45.5591179,-122.6535114,5
"45.5510308,-122.5814223",Cameo Cafe,Breakfast & Brunch,8111 NE Sandy Blvd,$$,4.0,563,Open,205.15404568211488,Diner,45.5510308,-122.5814223,7
"45.5510308,-122.5814223",Park City Pub,Pubs,8025 NE Sandy Blvd,$,4.0,111,Open,145.0017973800296,Cocktail Bar,45.5510308,-122.5814223,7
"45.5257231,-122.6854375",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,77.65993736018596,Mediterranean Restaurant,45.5257231,-122.6854375,10
"45.5257231,-122.6854375",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,303.0812817227762,Bar,45.5257231,-122.6854375,10
"45.5257231,-122.6854375",The Star,Pizza,1309 NW Hoyt St,$$,4.0,350,Open,197.35790632921808,Bar,45.5257231,-122.6854375,10
"45.5257231,-122.6854375",10 Barrel Brewing Portland,Pubs,1411 NW Flanders St,$$,4.0,1103,Open,29.16012438484102,Bar,45.5257231,-122.6854375,10
"45.52556242,-122.6892561",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,372.5354526864644,Mediterranean Restaurant,45.52556242,-122.6892561,18
"45.52556242,-122.6892561",10 Barrel Brewing Portland,Pubs,1411 NW Flanders St,$$,4.0,1103,Open,298.84706349641067,Bar,45.52556242,-122.6892561,18
"45.5625479,-122.6848349",Backyard Social,Venues & Event Spaces,1914 N Killingsworth St,$$,4.5,112,Open,153.60767007706465,Beer Garden,45.5625479,-122.6848349,5
"45.5625479,-122.6848349",The Old Gold,Bars,2105 N Killingsworth St,$$,4.0,201,Open,335.06439823989183,Whisky Bar,45.5625479,-122.6848349,5
"45.5625479,-122.6848349",The Stacks Coffeehouse,Coffee & Tea,1831 N Killingsworth St,,4.5,52,Open,116.42240165151183,Coffee Shop,45.5625479,-122.6848349,5
"45.5625479,-122.6848349",Gonzalez Taqueria,Mexican,1540 N Killingsworth St,$,4.5,58,Open,125.61886886622004,Fast Food Restaurant,45.5625479,-122.6848349,5
"45.52871176,-122.674166",Yama Sushi & Sake Bar,Sushi Bars,926 NW 10th Ave,$$,4.0,953,Open,544.9143214098372,Sushi Restaurant,45.52871176,-122.674166,9
"45.5264482,-122.583548",The Observatory,American (New),8115 SE Stark St,$$,4.5,2278,Open,840.0444103798685,Lounge,45.5264482,-122.583548,6
"45.5264482,-122.583548",East Glisan Pizza Lounge,Bars,8001 NE Glisan St,$$,4.5,413,Open,191.1891247923523,Lounge,45.5264482,-122.583548,6
"45.5264482,-122.583548",Redwood,American (Traditional),7915 SE Stark St,$$,4.5,436,Open,805.7245892056854,Cocktail Bar,45.5264482,-122.583548,6
"45.5264482,-122.583548",Bui Natural Tofu,Vietnamese,520 NE 76th Ave,$,4.5,205,Open,78.24237220224083,Chinese Restaurant,45.5264482,-122.583548,6
"45.5264482,-122.583548",Fressen Artisan Bakery,Bakeries,7075 NE Glisan St,$,4.5,139,Open,510.30772874598347,Bakery,45.5264482,-122.583548,6
"45.50509011,-122.57900777",Master Kong,Noodles,8435 SE Division St,$$,4.0,450,Open,249.14075519990823,Chinese Restaurant,45.50509011,-122.57900777,7
"45.50509011,-122.57900777",Pho Kim,Vietnamese,2204 SE 82nd Ave,$$,4.0,238,Open,219.30004707808743,Soup Spot,45.50509011,-122.57900777,7
"45.50509011,-122.57900777",Mojo Crepes,Creperies,8409 SE Division St,$,4.0,251,Open,202.8710840142076,Ice Cream Parlor,45.50509011,-122.57900777,7
"45.50509011,-122.57900777",Pho Van Restaurant,Vietnamese,1919 SE 82nd Ave,$$,3.5,498,Open,468.9097165916078,Vietnamese Restaurant,45.50509011,-122.57900777,7
"45.5935627,-122.7354239",Big Kahuna's BBQ & Catering,Hawaiian,7123 N Lombard St,$,4.0,125,Open,778.2591921221957,BBQ Joint,45.5935627,-122.7354239,9
"45.5190613,-122.5584874",Sayler's Old Country Kitchen,Steakhouses,10519 SE Stark St,$$$,4.0,876,Open,252.4618594921938,American Restaurant,45.5190613,-122.5584874,6
"45.5190613,-122.5584874",Elmer's Restaurant,Breakfast & Brunch,9660 SE Stark St,$$,4.0,209,Open,394.0600917349672,Diner,45.5190613,-122.5584874,6
"45.5337829,-122.5788583",East Glisan Pizza Lounge,Bars,8001 NE Glisan St,$$,4.5,413,Open,819.4241687238132,Lounge,45.5337829,-122.5788583,7
"45.5337829,-122.5788583",Pho Oregon Restaurant,Vietnamese,2518 NE 82nd Ave,$$,4.0,759,Open,735.6762594321647,Vietnamese Restaurant,45.5337829,-122.5788583,7
"45.5337829,-122.5788583",New Happy Fortune Chinese Restaurant,Chinese,2145 NE 82nd Ave,$,3.5,127,Open,484.0742861640279,Chinese Restaurant,45.5337829,-122.5788583,7
"45.5446211,-122.667667",Eem,Cocktail Bars,3808 N Williams Ave,$$,4.5,975,Open,686.6846898821551,Cocktail Bar,45.5446211,-122.667667,8
"45.5446211,-122.667667",Life of Pie Pizza,Pizza,3632 N Williams Ave,$$,4.5,872,Open,538.211238814617,Pizzeria,45.5446211,-122.667667,8
"45.53344,-122.55386",Siam Grill,Thai,10355 NE Halsey St,$,4.0,228,Open,168.02302394438374,Thai Restaurant,45.53344,-122.55386,14
"45.53344,-122.55386",El Indio,Mexican,11114 NE Halsey St,$$,3.5,275,Open,431.9919308227151,Mexican Restaurant,45.53344,-122.55386,14
"45.53344,-122.55386",Clamity Jae's,American (Traditional),10805 NE Halsey St,$,3.0,67,Open,223.23097202272905,Bar,45.53344,-122.55386,14
"45.53344,-122.55386",Muchas Gracias Mexican Food,Tacos,1307 NE 102nd Ave,$,3.0,105,Open,427.6012379498925,Mexican Restaurant,45.53344,-122.55386,14
"45.53344,-122.55386",Bradford's Sports Lounge,Sports Bars,10346 NE Halsey St,$$,3.0,50,Open,160.74063025949044,Lounge,45.53344,-122.55386,14
"45.53344,-122.55386",Baskin-Robbins,Ice Cream & Frozen Yogurt,11011 NE Halsey St,$$,3.5,14,Open,344.15664323740936,Ice Cream Parlor,45.53344,-122.55386,14
"45.569917,-122.6744197",Mi Burrito,Mexican,819 N Lombard St,$,4.5,228,Open,828.4448378865363,Fast Food Restaurant,45.569917,-122.6744197,5
"45.569917,-122.6744197",Peninsula Park,Parks,700 N Rosa Parks Way,,4.5,97,Open,44.705178576976174,Playground,45.569917,-122.6744197,5
"45.569917,-122.6744197",Tulip Shop Tavern,American (Traditional),825 N Killingsworth St,$$,4.0,108,Open,790.6288821503307,Cocktail Bar,45.569917,-122.6744197,5
"45.569917,-122.6744197",Saraveza,"Beer, Wine & Spirits",1004 N Killingsworth St,$$,4.0,302,Open,843.0940318547122,Wine Bar,45.569917,-122.6744197,5
"45.5628283,-122.6093459",Angel Food & Fun,Mexican,5135 NE 60th Ave,$,4.5,186,Open,709.5330014215322,Mexican Restaurant,45.5628283,-122.6093459,8
"45.5628283,-122.6093459",Pizza Jerk,Pizza,5028 NE 42nd Ave,$$,3.5,277,Open,926.378378528774,Pizzeria,45.5628283,-122.6093459,8
"45.5092949,-122.6846036",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,156.69319259404224,Chinese Restaurant,45.5092949,-122.6846036,4
"45.5092949,-122.6846036",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,538.704715743842,Sushi Restaurant,45.5092949,-122.6846036,4
"45.4976098,-122.5818846",Chungdam Korean Fusion,Korean,7901 SE Powell Blvd,$$,4.0,251,Open,36.5576380245607,Korean Restaurant,45.4976098,-122.5818846,6
"45.4976098,-122.5818846",Phoenix City Seafood Restaurant,Seafood,7632 SE Powell Blvd,,4.0,67,Open,170.4650250339797,Chinese Restaurant,45.4976098,-122.5818846,6
"45.519326,-122.5468687",Sayler's Old Country Kitchen,Steakhouses,10519 SE Stark St,$$$,4.0,876,Open,654.7895618907271,American Restaurant,45.519326,-122.5468687,5
"45.519326,-122.5468687",Bridge City Taproom,Sports Bars,620 SE 122nd Ave,$$,4.5,441,Open,756.4887787833728,Dining and Drinking,45.519326,-122.5468687,5
"45.5870144,-122.6951643",Parkside,Pubs,2135 N Willis Blvd,$$,5.0,75,Open,594.5100244241969,Bar,45.5870144,-122.6951643,2
"45.5870144,-122.6951643",Paul Bunyan Statue,Landmarks & Historical Buildings,8433 N Interstate Ave,,4.5,47,Open,752.7945790821142,Monument,45.5870144,-122.6951643,2
"45.5870144,-122.6951643",Kenton Park,Parks,8417 N Brandon Ave,,4.0,10,Open,555.639080021424,Park,45.5870144,-122.6951643,2
"45.5616203,-122.6616835",The Bye and Bye,Vegan,1011 NE Alberta St,$$,4.0,925,Open,564.3851117365316,Speakeasy,45.5616203,-122.6616835,7
"45.5616203,-122.6616835",Radio Room,American (New),1101 NE Alberta St,$$,3.5,777,Open,628.8465827916954,Bar,45.5616203,-122.6616835,7
"45.4990782,-122.6837991",Starbucks,Coffee & Tea,700 SW Campus Dr,$,3.0,20,Open,208.59187301553587,Coffee Shop,45.4990782,-122.6837991,6
"45.5014076,-122.5788622",Master Kong,Noodles,8435 SE Division St,$$,4.0,450,Open,444.54459235788414,Chinese Restaurant,45.5014076,-122.5788622,7
"45.5014076,-122.5788622",Beijing Hot Pot,Chinese,2768 SE 82nd Ave,$$,4.0,211,Open,129.97433096839427,Chinese Restaurant,45.5014076,-122.5788622,7
"45.5014076,-122.5788622",Chungdam Korean Fusion,Korean,7901 SE Powell Blvd,$$,4.0,251,Open,468.0103668840679,Korean Restaurant,45.5014076,-122.5788622,7
"45.5258454,-122.6814197",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,139.9342406599453,Bar,45.5258454,-122.6814197,5
"45.5258454,-122.6814197",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,240.2958642220204,Mediterranean Restaurant,45.5258454,-122.6814197,5
"45.53496857,-122.653631",Blossoming Lotus,Vegan,1713 NE 15th Ave,$$,4.5,1305,Open,225.66857863384476,Vegan and Vegetarian Restaurant,45.53496857,-122.653631,16
"45.53496857,-122.653631",Milo's City Cafe,American (Traditional),1325 NE Broadway St,$$,4.0,486,Open,147.54049789318586,Burger Joint,45.53496857,-122.653631,16
"45.53496857,-122.653631",Taste Tickler,Sandwiches,1704 NE 14th Ave,$,4.5,395,Open,178.96644775812015,Diner,45.53496857,-122.653631,16
"45.5205931,-122.637238",Ken's Artisan Pizza,Pizza,304 SE 28th Ave,$$,4.5,893,Open,4.225209312250791,Pizzeria,45.5205931,-122.637238,6
"45.5205931,-122.637238",Baby Doll Pizza,Pizza,2835 SE Stark St,$$,4.5,522,Open,132.9421225686378,Pizzeria,45.5205931,-122.637238,6
"45.5205931,-122.637238",Cheese & Crack Snack Shop,Cheese Shops,22 SE 28th Ave,$$,4.5,547,Open,205.84460989131588,American Restaurant,45.5205931,-122.637238,6
"45.588297,-122.7380898",Big Kahuna's BBQ & Catering,Hawaiian,7123 N Lombard St,$,4.0,125,Open,213.99012692831155,BBQ Joint,45.588297,-122.7380898,9
"45.588297,-122.7380898",Cathedral Coffee,Coffee & Tea,7530 N Willamette Blvd,$,4.5,248,Open,778.1125944824108,Bakery,45.588297,-122.7380898,9
"45.4988159,-122.6540982",Virtuous Pie,Pizza,1126 SE Division St,$$,4.5,406,Open,651.9635426911416,Pizzeria,45.4988159,-122.6540982,5
"45.4988159,-122.6540982",Pine State Biscuits,Breakfast & Brunch,1100 SE Division St,$$,4.5,1312,Open,661.898576817922,Breakfast Spot,45.4988159,-122.6540982,5
"45.4988159,-122.6540982",Double Dragon,Sandwiches,1235 SE Division St,$$,4.0,487,Open,688.0124683732513,Cocktail Bar,45.4988159,-122.6540982,5
"45.4988159,-122.6540982",Original Hotcake House,Diners,1002 SE Powell Blvd,$$,3.5,610,Open,282.7872368824148,Dining and Drinking,45.4988159,-122.6540982,5
"45.4797127,-122.5686256",Flipside Bar And Carts,Bars,9320 SE Woodstock Blvd,$$,4.0,77,Open,160.69779961205236,Lounge,45.4797127,-122.5686256,8
"45.4797127,-122.5686256",El Pato Feliz,Mexican,5824 SE 92nd Ave,$,4.0,175,Open,66.16901082168127,Mexican Restaurant,45.4797127,-122.5686256,8
"45.4797127,-122.5686256",Zoiglhaus Brewing Company,German,5716 SE 92nd Ave,$$,3.5,254,Open,148.93495471778618,Bar,45.4797127,-122.5686256,8
"45.4797127,-122.5686256",Oliver's Cafe,Breakfast & Brunch,8931 SE Foster Rd,$,4.0,287,Open,228.214747464124,Café,45.4797127,-122.5686256,8
"45.4797127,-122.5686256",The Eagle Eye Tavern,Dive Bars,5836 SE 92nd Ave,$,4.0,71,Open,45.2220360480133,Dive Bar,45.4797127,-122.5686256,8
"45.5422831,-122.6037107",Cha Ba Thai,Thai,5810 NE Sandy Blvd,$$,4.0,368,Open,41.81760396987052,Thai Restaurant,45.5422831,-122.6037107,5
"45.5422831,-122.6037107",Thai Seasons,Thai,5824 NE Sandy Blvd,$$,4.5,235,Open,71.6440057031837,Thai Restaurant,45.5422831,-122.6037107,5
"45.5422831,-122.6037107",Du's Grill,Japanese,5365 NE Sandy Blvd,$$,4.5,481,Open,348.8348827134386,BBQ Joint,45.5422831,-122.6037107,5
"45.5422831,-122.6037107",Pho Corner,Vietnamese,6120 NE Sandy Blvd,$$,4.0,210,Open,367.17626567887794,Vietnamese Restaurant,45.5422831,-122.6037107,5
"45.5422831,-122.6037107",Zien Hong,Chinese,5314 NE Sandy Blvd,$$,4.0,481,Open,429.809560117961,Chinese Restaurant,45.5422831,-122.6037107,5
"45.51158277,-122.682281",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,262.5789042050052,Chinese Restaurant,45.51158277,-122.682281,14
"45.51158277,-122.682281",Murata Restaurant,Japanese,200 SW Market St,$$,4.5,394,Open,285.7149227454253,Sushi Restaurant,45.51158277,-122.682281,14
"45.4941194,-122.5786536",Gyro House Mediterranean Grill,Mediterranean,8140 SE Cora St,$,4.0,365,Open,338.1585943267603,Mediterranean Restaurant,45.4941194,-122.5786536,3
"45.4941194,-122.5786536",Wingstop,Chicken Wings,4124 SE 82nd Ave,$$,3.5,169,Open,164.939556093915,Fast Food Restaurant,45.4941194,-122.5786536,3
"45.4941194,-122.5786536",Chungdam Korean Fusion,Korean,7901 SE Powell Blvd,$$,4.0,251,Open,442.7062985730113,Korean Restaurant,45.4941194,-122.5786536,3
"45.4941194,-122.5786536",Best Baguette,Vietnamese,8308 SE Powell Blvd,$,4.0,548,Open,329.046222101122,Deli,45.4941194,-122.5786536,3
"45.5181656,-122.639145",Ken's Artisan Pizza,Pizza,304 SE 28th Ave,$$,4.5,893,Open,310.9323733944779,Pizzeria,45.5181656,-122.639145,3
"45.5181656,-122.639145",Baby Doll Pizza,Pizza,2835 SE Stark St,$$,4.5,522,Open,257.91092767256004,Pizzeria,45.5181656,-122.639145,3
"45.5181656,-122.639145",Mirisata,Sri Lankan,2420 SE Belmont St,$$,4.5,164,Open,262.5925871535656,Sri Lankan Restaurant,45.5181656,-122.639145,3
"45.5181656,-122.639145",Cheese & Crack Snack Shop,Cheese Shops,22 SE 28th Ave,$$,4.5,547,Open,500.5668429846592,American Restaurant,45.5181656,-122.639145,3
"45.55891838,-122.6824003",Backyard Social,Venues & Event Spaces,1914 N Killingsworth St,$$,4.5,112,Open,529.9275568318104,Beer Garden,45.55891838,-122.6824003,7
"45.55891838,-122.6824003",Victoria,Cocktail Bars,4835 N Albina Ave,$$,4.0,252,Open,564.6260417018195,Cocktail Bar,45.55891838,-122.6824003,7
"45.5226089,-122.5804512",The Observatory,American (New),8115 SE Stark St,$$,4.5,2278,Open,372.4938441625543,Lounge,45.5226089,-122.5804512,6
"45.5226089,-122.5804512",Redwood,American (Traditional),7915 SE Stark St,$$,4.5,436,Open,390.5483413885672,Cocktail Bar,45.5226089,-122.5804512,6
"45.5226089,-122.5804512",East Glisan Pizza Lounge,Bars,8001 NE Glisan St,$$,4.5,413,Open,444.8029984736261,Lounge,45.5226089,-122.5804512,6
"45.5226089,-122.5804512",Ya Hala Lebanese Cuisine,Lebanese,8005 SE Stark St,$$,3.5,535,Open,360.1520333815259,Lebanese Restaurant,45.5226089,-122.5804512,6
"45.5808002,-122.7133655",Chef Zhao,Asian Fusion,4828 N Lombard St,$$,4.0,207,Open,436.0215640595621,Chinese Restaurant,45.5808002,-122.7133655,9
"45.5808002,-122.7133655",Mock Crest Tavern,Breakfast & Brunch,3435 N Lombard St,$,4.0,149,Open,934.5516903451612,Bar,45.5808002,-122.7133655,9
"45.5808002,-122.7133655",East Side Delicatessen,Delis,4823 N Lombard St,$,4.0,247,Open,415.3406598653935,Deli,45.5808002,-122.7133655,9
"45.5808002,-122.7133655",Twilight Room,Dive Bars,5242 N Lombard St,$$,3.5,117,Open,730.6527971957063,Dive Bar,45.5808002,-122.7133655,9
"45.51788377,-122.6920402",Goose Hollow Inn,Gastropubs,1927 SW Jefferson St,$$,4.0,290,Open,154.9491320670344,Pub,45.51788377,-122.6920402,14
"45.4902649,-122.5979411",Assembly Brewing,Pizza,6112 SE Foster Rd,$$,4.5,251,Open,201.69713888274424,Cocktail Bar,45.4902649,-122.5979411,9
"45.4902649,-122.5979411",Bar Carlo,Breakfast & Brunch,6433 SE Foster Rd,$$,4.0,384,Open,158.76505453542217,American Restaurant,45.4902649,-122.5979411,9
"45.4902649,-122.5979411",Off The Griddle,Vegan,6526 SE Foster Rd,$$,4.5,941,Open,259.5730000377817,Burger Joint,45.4902649,-122.5979411,9
"45.4902649,-122.5979411",Nayar Taqueria,Mexican,5919 SE Foster Rd,$$,4.5,328,Open,409.3934103759803,Mexican Restaurant,45.4902649,-122.5979411,9
"45.4902649,-122.5979411",Bar Maven,Bars,6219 SE Foster Rd,$,4.0,193,Open,98.52627676324786,Lounge,45.4902649,-122.5979411,9
"45.4902649,-122.5979411",Henry Higgins Boiled Bagels,Sandwiches,6420 SE Foster Rd,$,4.0,321,Open,156.91056436413794,Sandwich Spot,45.4902649,-122.5979411,9
"45.4902649,-122.5979411",Pieper Cafe,Cafes,6504 SE Foster Rd,$,4.5,116,Open,222.7053638534813,Café,45.4902649,-122.5979411,9
"45.5965621,-122.7478995",Homegrown Smoker,Vegan,8638 N Lombard St,$$,4.5,703,Open,896.4910523648488,BBQ Joint,45.5965621,-122.7478995,9
"45.5965621,-122.7478995",Leisure Public House,Pubs,8002 N Lombard St,$,4.5,235,Open,829.4667517913741,Bar,45.5965621,-122.7478995,9
"45.5965621,-122.7478995",Thai Cottage,Thai,8620 N Lombard St,$$,3.5,256,Open,905.682509377888,Thai Restaurant,45.5965621,-122.7478995,9
"45.5178988,-122.6600522",Hat Yai,Thai,605 SE Belmont St,$$,4.0,238,Open,141.10391571885037,Thai Restaurant,45.5178988,-122.6600522,10
"45.5178988,-122.6600522",Rum Club,American (New),720 SE Sandy Blvd,$$,4.0,286,Open,202.26860077790045,Cocktail Bar,45.5178988,-122.6600522,10
